AREA,state,FU,REG,MUX,DEC,pin_pair,net,max,min,ave,MISC,MEM,CP_delay,sim,Pmax,Pmin,Pave,Latency,BlockMemoryBit,DSP,FU,ATTR,ARRAY_1,ARRAY_2,ARRAY_3,ARRAY_4,ARRAY_5,LOOP_1,LOOP_2,LOOP_3,LOOP_4,LOOP_5,Attr
515,10,249,184,223,10,1831,917,11,11,11.00,33,-,28.8007ns,-,-,-,-,32,248,26,50,Cyber,array=RAM,array=LOGIC,array=LOGIC,array=LOGIC,array=REG,unroll_times=all,folding=1,folding=0,folding=0,unroll_times=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=LOGIC;ARRAY_3=array=LOGIC;ARRAY_4=array=LOGIC;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=1;LOOP_3=folding=0;LOOP_4=folding=0;LOOP_5=unroll_times=0;50
541,10,248,182,262,10,1711,825,10,10,10.00,21,0,29.46ns,-,-,-,-,27,128,25,0,Cyber,array=LOGIC,array=LOGIC,array=LOGIC,array=LOGIC,array=REG,unroll_times=all,folding=1,folding=0,unroll_times=2,folding=0,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=LOGIC;ARRAY_3=array=LOGIC;ARRAY_4=array=LOGIC;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=1;LOOP_3=folding=0;LOOP_4=unroll_times=2;LOOP_5=folding=0;0
439,8,282,197,136,8,1508,815,8,8,8.00,13,-,28.8007ns,-,-,-,-,22,248,26,50,Cyber,array=RAM,array=REG,array=REG,array=LOGIC,array=REG,unroll_times=all,folding=0,folding=0,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;ARRAY_3=array=REG;ARRAY_4=array=LOGIC;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=0;LOOP_3=folding=0;LOOP_4=folding=0;LOOP_5=folding=0;50
443,10,286,182,127,10,1416,820,10,10,10.00,20,0,29.46ns,-,-,-,-,31,128,26,50,Cyber,array=LOGIC,array=LOGIC,array=LOGIC,array=LOGIC,array=REG,unroll_times=all,folding=1,folding=0,unroll_times=0,folding=0,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=LOGIC;ARRAY_3=array=LOGIC;ARRAY_4=array=LOGIC;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=1;LOOP_3=folding=0;LOOP_4=unroll_times=0;LOOP_5=folding=0;50
523,10,245,264,236,10,1883,834,11,11,11.00,32,-,24.9401ns,-,-,-,-,32,496,18,0,Cyber,array=RAM,array=RAM,array=LOGIC,array=RAM,array=REG,unroll_times=all,folding=0,folding=1,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;ARRAY_3=array=LOGIC;ARRAY_4=array=RAM;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=0;LOOP_3=folding=1;LOOP_4=folding=0;LOOP_5=folding=0;0
1444,10,405,392,981,10,4722,1473,10,10,10.00,48,-,30.45ns,-,-,-,-,31,248,11,-100,Cyber,array=REG,array=RAM,array=REG,array=EXPAND+array_index=const,array=REG,unroll_times=all,folding=0,folding=0,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;ARRAY_3=array=REG;ARRAY_4=array=EXPAND+array_index=const;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=0;LOOP_3=folding=0;LOOP_4=folding=0;LOOP_5=folding=0;-100
1164,10,760,181,374,10,3040,1432,10,10,10.00,20,-,28.8007ns,-,-,-,-,31,248,26,50,Cyber,array=RAM,array=LOGIC,array=LOGIC,array=EXPAND+array_index=const,array=REG,unroll_times=all,folding=0,folding=0,folding=0,folding=1,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=LOGIC;ARRAY_3=array=LOGIC;ARRAY_4=array=EXPAND+array_index=const;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=0;LOOP_3=folding=0;LOOP_4=folding=0;LOOP_5=folding=1;50
423,7,290,196,112,7,1538,836,7,7,7.00,14,-,29.46ns,-,-,-,-,39,496,26,50,Cyber,array=RAM,array=RAM,array=LOGIC,array=RAM,array=REG,unroll_times=0,unroll_times=0,folding=0,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;ARRAY_3=array=LOGIC;ARRAY_4=array=RAM;ARRAY_5=array=REG;LOOP_1=unroll_times=0;LOOP_2=unroll_times=0;LOOP_3=folding=0;LOOP_4=folding=0;LOOP_5=folding=0;50
2415,12,527,226,1796,12,7369,2127,12,12,12.00,80,-,28.8007ns,-,-,-,-,40,368,19,-50,Cyber,array=RAM,array=RAM,array=EXPAND+array_index=const,array=EXPAND+array_index=const,array=REG,unroll_times=all,unroll_times=0,unroll_times=0,folding=0,folding=1,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;ARRAY_3=array=EXPAND+array_index=const;ARRAY_4=array=EXPAND+array_index=const;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=unroll_times=0;LOOP_3=unroll_times=0;LOOP_4=folding=0;LOOP_5=folding=1;-50
630,10,396,228,204,10,2123,1090,10,10,10.00,20,-,28.8007ns,-,-,-,-,26,496,28,50,Cyber,array=RAM,array=REG,array=RAM,array=RAM,array=REG,unroll_times=all,folding=0,unroll_times=4,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;ARRAY_3=array=RAM;ARRAY_4=array=RAM;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=0;LOOP_3=unroll_times=4;LOOP_4=folding=0;LOOP_5=folding=0;50
509,11,285,196,193,11,1840,909,11,11,11.00,20,-,28.8007ns,-,-,-,-,34,376,27,50,Cyber,array=LOGIC,array=RAM,array=LOGIC,array=RAM,array=REG,unroll_times=all,folding=0,unroll_times=2,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=RAM;ARRAY_3=array=LOGIC;ARRAY_4=array=RAM;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=0;LOOP_3=unroll_times=2;LOOP_4=folding=0;LOOP_5=folding=0;50
447,7,327,198,80,7,1470,811,8,8,8.00,33,-,28.8007ns,-,-,-,-,40,368,27,50,Cyber,array=RAM,array=LOGIC,array=RAM,array=LOGIC,array=RAM,folding=1,folding=0,unroll_times=0,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=LOGIC;ARRAY_3=array=RAM;ARRAY_4=array=LOGIC;ARRAY_5=array=RAM;LOOP_1=folding=1;LOOP_2=folding=0;LOOP_3=unroll_times=0;LOOP_4=folding=0;LOOP_5=folding=0;50
544,11,245,267,257,11,1827,836,12,12,12.00,31,-,29.61ns,-,-,-,-,33,128,18,-50,Cyber,array=LOGIC,array=LOGIC,array=LOGIC,array=LOGIC,array=RAM,unroll_times=all,folding=1,folding=1,unroll_times=0,unroll_times=0,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=LOGIC;ARRAY_3=array=LOGIC;ARRAY_4=array=LOGIC;ARRAY_5=array=RAM;LOOP_1=unroll_times=all;LOOP_2=folding=1;LOOP_3=folding=1;LOOP_4=unroll_times=0;LOOP_5=unroll_times=0;-50
471,9,245,182,200,9,1591,780,9,9,9.00,17,0,30.15ns,-,-,-,-,23,128,25,50,Cyber,array=LOGIC,array=LOGIC,array=LOGIC,array=LOGIC,array=REG,unroll_times=all,folding=1,folding=0,folding=1,folding=0,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=LOGIC;ARRAY_3=array=LOGIC;ARRAY_4=array=LOGIC;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=1;LOOP_3=folding=0;LOOP_4=folding=1;LOOP_5=folding=0;50
1275,12,530,398,709,12,4356,1695,12,12,12.00,24,-,27.93ns,-,-,-,-,51,368,15,0,Cyber,array=RAM,array=RAM,array=REG,array=EXPAND+array_index=const,array=REG,folding=1,unroll_times=0,folding=0,folding=1,unroll_times=all,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;ARRAY_3=array=REG;ARRAY_4=array=EXPAND+array_index=const;ARRAY_5=array=REG;LOOP_1=folding=1;LOOP_2=unroll_times=0;LOOP_3=folding=0;LOOP_4=folding=1;LOOP_5=unroll_times=all;0
506,12,322,198,156,12,1601,805,12,12,12.00,16,-,30.5758ns,-,-,-,-,35,248,27,50,Cyber,array=LOGIC,array=RAM,array=LOGIC,array=LOGIC,array=RAM,unroll_times=all,folding=0,folding=0,unroll_times=2,folding=0,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=RAM;ARRAY_3=array=LOGIC;ARRAY_4=array=LOGIC;ARRAY_5=array=RAM;LOOP_1=unroll_times=all;LOOP_2=folding=0;LOOP_3=folding=0;LOOP_4=unroll_times=2;LOOP_5=folding=0;50
465,10,290,201,132,10,1590,807,11,11,11.00,33,-,30.28ns,-,-,-,-,54,376,26,50,Cyber,array=LOGIC,array=RAM,array=LOGIC,array=RAM,array=RAM,unroll_times=0,unroll_times=0,folding=0,folding=1,folding=0,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=RAM;ARRAY_3=array=LOGIC;ARRAY_4=array=RAM;ARRAY_5=array=RAM;LOOP_1=unroll_times=0;LOOP_2=unroll_times=0;LOOP_3=folding=0;LOOP_4=folding=1;LOOP_5=folding=0;50
537,8,297,201,216,8,1756,834,8,8,8.00,16,-,28.8007ns,-,-,-,-,36,376,26,50,Cyber,array=RAM,array=REG,array=LOGIC,array=RAM,array=REG,folding=0,folding=0,folding=1,unroll_times=2,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;ARRAY_3=array=LOGIC;ARRAY_4=array=RAM;ARRAY_5=array=REG;LOOP_1=folding=0;LOOP_2=folding=0;LOOP_3=folding=1;LOOP_4=unroll_times=2;LOOP_5=folding=0;50
1514,7,1027,203,443,7,3859,1754,8,8,8.00,37,-,28.8007ns,-,-,-,-,33,496,25,100,Cyber,array=RAM,array=RAM,array=EXPAND+array_index=const,array=RAM,array=REG,folding=1,folding=0,folding=1,folding=1,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;ARRAY_3=array=EXPAND+array_index=const;ARRAY_4=array=RAM;ARRAY_5=array=REG;LOOP_1=folding=1;LOOP_2=folding=0;LOOP_3=folding=1;LOOP_4=folding=1;LOOP_5=folding=0;100
4701,4,2548,320,2120,4,11365,4255,4,4,4.00,29,0,28.8007ns,-,-,-,-,15,0,23,50,Cyber,array=REG,array=RAM,array=LOGIC,array=RAM,array=EXPAND+array_index=const,unroll_times=0,folding=0,folding=0,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;ARRAY_3=array=LOGIC;ARRAY_4=array=RAM;ARRAY_5=array=EXPAND+array_index=const;LOOP_1=unroll_times=0;LOOP_2=folding=0;LOOP_3=folding=0;LOOP_4=folding=0;LOOP_5=folding=0;50
430,14,174,184,214,14,1590,737,14,14,14.00,28,-,28.8007ns,-,-,-,-,51,368,24,0,Cyber,array=RAM,array=RAM,array=LOGIC,array=LOGIC,array=REG,unroll_times=all,unroll_times=0,unroll_times=2,folding=0,folding=1,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;ARRAY_3=array=LOGIC;ARRAY_4=array=LOGIC;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=unroll_times=0;LOOP_3=unroll_times=2;LOOP_4=folding=0;LOOP_5=folding=1;0
484,10,245,204,197,10,1720,824,11,11,11.00,32,-,28.8007ns,-,-,-,-,32,368,26,50,Cyber,array=RAM,array=RAM,array=LOGIC,array=REG,array=REG,unroll_times=all,folding=0,folding=1,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;ARRAY_3=array=LOGIC;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=0;LOOP_3=folding=1;LOOP_4=folding=0;LOOP_5=folding=0;50
483,7,330,192,133,7,1544,893,7,7,7.00,13,-,28.8007ns,-,-,-,-,35,248,27,50,Cyber,array=LOGIC,array=RAM,array=LOGIC,array=LOGIC,array=REG,folding=0,unroll_times=0,folding=0,folding=0,unroll_times=2,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=RAM;ARRAY_3=array=LOGIC;ARRAY_4=array=LOGIC;ARRAY_5=array=REG;LOOP_1=folding=0;LOOP_2=unroll_times=0;LOOP_3=folding=0;LOOP_4=folding=0;LOOP_5=unroll_times=2;50
3370,6,1878,218,1414,6,8207,3221,6,6,6.00,72,-,34.51ns,-,-,-,-,27,256,25,50,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,array=LOGIC,array=RAM,array=REG,folding=1,unroll_times=2,folding=0,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;ARRAY_3=array=LOGIC;ARRAY_4=array=RAM;ARRAY_5=array=REG;LOOP_1=folding=1;LOOP_2=unroll_times=2;LOOP_3=folding=0;LOOP_4=folding=0;LOOP_5=folding=0;50
435,13,174,184,220,13,1547,715,13,13,13.00,28,-,28.8007ns,-,-,-,-,43,248,24,0,Cyber,array=LOGIC,array=RAM,array=LOGIC,array=REG,array=REG,unroll_times=all,folding=0,unroll_times=2,unroll_times=0,folding=1,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=RAM;ARRAY_3=array=LOGIC;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=0;LOOP_3=unroll_times=2;LOOP_4=unroll_times=0;LOOP_5=folding=1;0
1290,9,733,207,467,9,3439,1484,12,12,12.00,81,-,28.8007ns,-,-,-,-,51,368,25,50,Cyber,array=RAM,array=LOGIC,array=RAM,array=EXPAND+array_index=const,array=RAM,folding=1,folding=1,folding=0,unroll_times=0,folding=1,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=LOGIC;ARRAY_3=array=RAM;ARRAY_4=array=EXPAND+array_index=const;ARRAY_5=array=RAM;LOOP_1=folding=1;LOOP_2=folding=1;LOOP_3=folding=0;LOOP_4=unroll_times=0;LOOP_5=folding=1;50
693,9,211,267,452,9,2485,946,9,9,9.00,21,-,31.56ns,-,-,-,-,26,248,18,0,Cyber,array=RAM,array=LOGIC,array=LOGIC,array=LOGIC,array=REG,unroll_times=all,folding=0,folding=0,unroll_times=2,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=LOGIC;ARRAY_3=array=LOGIC;ARRAY_4=array=LOGIC;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=0;LOOP_3=folding=0;LOOP_4=unroll_times=2;LOOP_5=folding=0;0
511,7,216,199,256,7,1953,897,8,8,8.00,32,-,28.8007ns,-,-,-,-,33,496,25,0,Cyber,array=RAM,array=LOGIC,array=RAM,array=RAM,array=REG,folding=1,folding=0,folding=1,folding=0,folding=1,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=LOGIC;ARRAY_3=array=RAM;ARRAY_4=array=RAM;ARRAY_5=array=REG;LOOP_1=folding=1;LOOP_2=folding=0;LOOP_3=folding=1;LOOP_4=folding=0;LOOP_5=folding=1;0
1587,16,842,302,679,16,4281,1782,17,17,17.00,50,-,29.0925ns,-,-,-,-,43,248,20,50,Cyber,array=RAM,array=EXPAND+array_index=const,array=LOGIC,array=LOGIC,array=RAM,unroll_times=all,folding=1,folding=0,folding=1,unroll_times=4,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=EXPAND+array_index=const;ARRAY_3=array=LOGIC;ARRAY_4=array=LOGIC;ARRAY_5=array=RAM;LOOP_1=unroll_times=all;LOOP_2=folding=1;LOOP_3=folding=0;LOOP_4=folding=1;LOOP_5=unroll_times=4;50
444,10,245,184,158,10,1681,859,11,11,11.00,31,-,28.8007ns,-,-,-,-,32,496,26,50,Cyber,array=RAM,array=REG,array=RAM,array=RAM,array=REG,unroll_times=all,folding=0,folding=0,folding=0,folding=1,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;ARRAY_3=array=RAM;ARRAY_4=array=RAM;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=0;LOOP_3=folding=0;LOOP_4=folding=0;LOOP_5=folding=1;50
576,11,219,261,330,11,2156,884,11,11,11.00,16,-,28.8007ns,-,-,-,-,45,488,19,-50,Cyber,array=RAM,array=RAM,array=RAM,array=LOGIC,array=REG,folding=0,folding=0,unroll_times=2,folding=0,folding=1,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;ARRAY_3=array=RAM;ARRAY_4=array=LOGIC;ARRAY_5=array=REG;LOOP_1=folding=0;LOOP_2=folding=0;LOOP_3=unroll_times=2;LOOP_4=folding=0;LOOP_5=folding=1;-50
1381,13,573,409,766,13,4446,1674,13,13,13.00,29,0,29.36ns,-,-,-,-,29,128,16,0,Cyber,array=LOGIC,array=REG,array=LOGIC,array=RAM,array=REG,unroll_times=all,folding=1,folding=1,unroll_times=2,unroll_times=all,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=REG;ARRAY_3=array=LOGIC;ARRAY_4=array=RAM;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=1;LOOP_3=folding=1;LOOP_4=unroll_times=2;LOOP_5=unroll_times=all;0
1469,10,413,360,1006,10,4512,1447,10,10,10.00,40,0,31.9058ns,-,-,-,-,38,128,11,-100,Cyber,array=LOGIC,array=LOGIC,array=LOGIC,array=EXPAND+array_index=const,array=REG,unroll_times=0,unroll_times=2,folding=1,folding=1,folding=0,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=LOGIC;ARRAY_3=array=LOGIC;ARRAY_4=array=EXPAND+array_index=const;ARRAY_5=array=REG;LOOP_1=unroll_times=0;LOOP_2=unroll_times=2;LOOP_3=folding=1;LOOP_4=folding=1;LOOP_5=folding=0;-100
4986,6,1291,277,3598,6,13816,3447,6,6,6.00,91,0,38.6025ns,-,-,-,-,23,0,23,0,Cyber,array=LOGIC,array=LOGIC,array=LOGIC,array=RAM,array=EXPAND+array_index=const,unroll_times=all,folding=1,folding=0,unroll_times=2,folding=0,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=LOGIC;ARRAY_3=array=LOGIC;ARRAY_4=array=RAM;ARRAY_5=array=EXPAND+array_index=const;LOOP_1=unroll_times=all;LOOP_2=folding=1;LOOP_3=folding=0;LOOP_4=unroll_times=2;LOOP_5=folding=0;0
436,11,282,197,127,11,1464,816,11,11,11.00,16,-,28.8007ns,-,-,-,-,39,248,27,50,Cyber,array=RAM,array=LOGIC,array=REG,array=LOGIC,array=RAM,unroll_times=all,unroll_times=0,unroll_times=0,unroll_times=0,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=LOGIC;ARRAY_3=array=REG;ARRAY_4=array=LOGIC;ARRAY_5=array=RAM;LOOP_1=unroll_times=all;LOOP_2=unroll_times=0;LOOP_3=unroll_times=0;LOOP_4=unroll_times=0;LOOP_5=folding=0;50
507,11,282,252,198,11,1640,745,11,11,11.00,16,-,30.27ns,-,-,-,-,39,128,19,0,Cyber,array=LOGIC,array=LOGIC,array=LOGIC,array=LOGIC,array=RAM,unroll_times=all,folding=0,folding=0,unroll_times=0,folding=0,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=LOGIC;ARRAY_3=array=LOGIC;ARRAY_4=array=LOGIC;ARRAY_5=array=RAM;LOOP_1=unroll_times=all;LOOP_2=folding=0;LOOP_3=folding=0;LOOP_4=unroll_times=0;LOOP_5=folding=0;0
427,7,290,196,115,7,1542,802,7,7,7.00,15,-,28.8007ns,-,-,-,-,39,496,26,50,Cyber,array=RAM,array=RAM,array=LOGIC,array=RAM,array=REG,folding=1,folding=0,unroll_times=0,unroll_times=0,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;ARRAY_3=array=LOGIC;ARRAY_4=array=RAM;ARRAY_5=array=REG;LOOP_1=folding=1;LOOP_2=folding=0;LOOP_3=unroll_times=0;LOOP_4=unroll_times=0;LOOP_5=folding=0;50
433,7,290,196,122,7,1506,784,7,7,7.00,14,-,28.8007ns,-,-,-,-,39,376,26,50,Cyber,array=LOGIC,array=RAM,array=LOGIC,array=RAM,array=REG,unroll_times=0,folding=0,unroll_times=0,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=RAM;ARRAY_3=array=LOGIC;ARRAY_4=array=RAM;ARRAY_5=array=REG;LOOP_1=unroll_times=0;LOOP_2=folding=0;LOOP_3=unroll_times=0;LOOP_4=folding=0;LOOP_5=folding=0;50
1178,9,721,200,411,9,3147,1453,10,10,10.00,37,-,28.8007ns,-,-,-,-,24,248,25,50,Cyber,array=LOGIC,array=RAM,array=LOGIC,array=EXPAND+array_index=const,array=REG,unroll_times=all,folding=1,folding=1,folding=0,folding=1,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=RAM;ARRAY_3=array=LOGIC;ARRAY_4=array=EXPAND+array_index=const;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=1;LOOP_3=folding=1;LOOP_4=folding=0;LOOP_5=folding=1;50
472,11,282,203,148,11,1552,823,12,12,12.00,31,-,30.28ns,-,-,-,-,33,248,26,50,Cyber,array=RAM,array=REG,array=LOGIC,array=REG,array=RAM,unroll_times=all,folding=1,folding=0,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;ARRAY_3=array=LOGIC;ARRAY_4=array=REG;ARRAY_5=array=RAM;LOOP_1=unroll_times=all;LOOP_2=folding=1;LOOP_3=folding=0;LOOP_4=folding=0;LOOP_5=folding=0;50
3475,3,1995,272,1440,2,8136,3056,3,3,3.00,38,0,35.295ns,-,-,-,-,17,0,23,50,Cyber,array=RAM,array=RAM,array=LOGIC,array=RAM,array=EXPAND+array_index=const,unroll_times=all,folding=0,unroll_times=0,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;ARRAY_3=array=LOGIC;ARRAY_4=array=RAM;ARRAY_5=array=EXPAND+array_index=const;LOOP_1=unroll_times=all;LOOP_2=folding=0;LOOP_3=unroll_times=0;LOOP_4=folding=0;LOOP_5=folding=0;50
437,7,290,201,127,7,1528,759,7,7,7.00,13,-,28.8007ns,-,-,-,-,32,376,26,50,Cyber,array=RAM,array=REG,array=LOGIC,array=RAM,array=REG,folding=0,folding=0,folding=0,folding=1,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;ARRAY_3=array=LOGIC;ARRAY_4=array=RAM;ARRAY_5=array=REG;LOOP_1=folding=0;LOOP_2=folding=0;LOOP_3=folding=0;LOOP_4=folding=1;LOOP_5=folding=0;50
434,8,282,197,131,8,1552,835,8,8,8.00,13,-,28.8007ns,-,-,-,-,22,368,26,50,Cyber,array=LOGIC,array=RAM,array=RAM,array=REG,array=REG,unroll_times=all,folding=0,folding=0,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=RAM;ARRAY_3=array=RAM;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=0;LOOP_3=folding=0;LOOP_4=folding=0;LOOP_5=folding=0;50
3475,3,1995,272,1440,2,8136,3056,3,3,3.00,38,0,35.295ns,-,-,-,-,17,0,23,50,Cyber,array=LOGIC,array=RAM,array=LOGIC,array=RAM,array=EXPAND+array_index=const,unroll_times=all,folding=0,unroll_times=0,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=RAM;ARRAY_3=array=LOGIC;ARRAY_4=array=RAM;ARRAY_5=array=EXPAND+array_index=const;LOOP_1=unroll_times=all;LOOP_2=folding=0;LOOP_3=unroll_times=0;LOOP_4=folding=0;LOOP_5=folding=0;50
448,10,282,185,138,10,1571,803,10,10,10.00,18,-,28.8007ns,-,-,-,-,31,376,26,50,Cyber,array=RAM,array=REG,array=LOGIC,array=RAM,array=REG,unroll_times=all,folding=0,folding=1,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;ARRAY_3=array=LOGIC;ARRAY_4=array=RAM;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=0;LOOP_3=folding=1;LOOP_4=folding=0;LOOP_5=folding=0;50
439,10,282,184,116,10,1643,878,11,11,11.00,31,-,28.8007ns,-,-,-,-,32,616,26,50,Cyber,array=RAM,array=RAM,array=RAM,array=RAM,array=REG,unroll_times=all,folding=0,folding=0,folding=0,folding=1,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;ARRAY_3=array=RAM;ARRAY_4=array=RAM;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=0;LOOP_3=folding=0;LOOP_4=folding=0;LOOP_5=folding=1;50
3613,4,1249,277,2299,4,9783,2810,4,4,4.00,61,0,36.8925ns,-,-,-,-,18,0,23,0,Cyber,array=RAM,array=RAM,array=LOGIC,array=LOGIC,array=EXPAND+array_index=const,unroll_times=all,folding=0,folding=1,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;ARRAY_3=array=LOGIC;ARRAY_4=array=LOGIC;ARRAY_5=array=EXPAND+array_index=const;LOOP_1=unroll_times=all;LOOP_2=folding=0;LOOP_3=folding=1;LOOP_4=folding=0;LOOP_5=folding=0;0
504,6,253,196,234,6,1761,842,6,6,6.00,11,0,28.8007ns,-,-,-,-,24,128,26,0,Cyber,array=LOGIC,array=REG,array=REG,array=LOGIC,array=REG,folding=0,folding=0,folding=0,folding=0,folding=1,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=REG;ARRAY_3=array=REG;ARRAY_4=array=LOGIC;ARRAY_5=array=REG;LOOP_1=folding=0;LOOP_2=folding=0;LOOP_3=folding=0;LOOP_4=folding=0;LOOP_5=folding=1;0
1400,7,981,176,385,7,3376,1756,7,7,7.00,27,0,28.8007ns,-,-,-,-,14,128,26,50,Cyber,array=EXPAND+array_index=const,array=REG,array=REG,array=LOGIC,array=REG,unroll_times=all,folding=0,folding=0,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;ARRAY_3=array=REG;ARRAY_4=array=LOGIC;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=0;LOOP_3=folding=0;LOOP_4=folding=0;LOOP_5=folding=0;50
1337,13,518,259,773,13,3936,1484,13,13,13.00,33,-,28.8007ns,-,-,-,-,36,248,18,-50,Cyber,array=LOGIC,array=RAM,array=LOGIC,array=EXPAND+array_index=const,array=REG,unroll_times=all,folding=1,unroll_times=2,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=RAM;ARRAY_3=array=LOGIC;ARRAY_4=array=EXPAND+array_index=const;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=1;LOOP_3=unroll_times=2;LOOP_4=folding=0;LOOP_5=folding=0;-50
